UniProt_ID	UCSC_ID	Matched ratio
sp|Q96DN0|ERP27_HUMAN	uc001rco.3	100
sp|Q96DN2|VWCE_HUMAN	uc001nra.3	100
sp|Q96DN5|TBC31_HUMAN	uc003ypp.2	100
sp|Q96DN5-2|TBC31_HUMAN	uc011lig.2	97
sp|Q96DN5-3|TBC31_HUMAN	uc011lig.2	100
sp|Q96DN6|MBD6_HUMAN	uc001soj.1	100
sp|Q96DP5|FMT_HUMAN	uc002aof.4	100
sp|Q96DR4|STAR4_HUMAN	uc003kph.1	100
sp|Q96DR4-2|STAR4_HUMAN	uc003kpj.2	100
sp|Q96DR5|BPIA2_HUMAN	uc002wyo.1	100
sp|Q96DR7|ARHGQ_HUMAN	uc011bog.1	100
sp|Q96DR7-4|ARHGQ_HUMAN	uc011boh.1	100
sp|Q96DR8|MUCL1_HUMAN	uc001sgk.3	100
sp|Q96DS6|M4A6E_HUMAN	uc001npd.3	100
sp|Q96DT0|LEG12_HUMAN	uc001nxa.2	100
sp|Q96DT0-2|LEG12_HUMAN	uc001nxd.2	100
sp|Q96DT0-3|LEG12_HUMAN	uc001nxb.2	100
sp|Q96DT0-4|LEG12_HUMAN	uc001nxe.2	100
sp|Q96DT0-7|LEG12_HUMAN	uc001nxc.2	100
sp|Q96DT5|DYH11_HUMAN	uc031swp.1	99
sp|Q96DT6|ATG4C_HUMAN	uc001dau.3	100
sp|Q96DT7|ZBT10_HUMAN	uc003ybx.5	100
sp|Q96DT7-2|ZBT10_HUMAN	uc022awq.2	100
sp|Q96DT7-4|ZBT10_HUMAN	uc003ybv.5	100
sp|Q96DU3|SLAF6_HUMAN	uc001fwe.2	100
sp|Q96DU3-2|SLAF6_HUMAN	uc001fwd.2	100
sp|Q96DU3-3|SLAF6_HUMAN	uc010pji.2	100
sp|Q96DU7|IP3KC_HUMAN	uc002oot.3	100
sp|Q96DU9|PABP5_HUMAN	uc022bzs.1	100
sp|Q96DV4|RM38_HUMAN	uc010wso.1	100
sp|Q96DW6|S2538_HUMAN	uc003cjo.2	100
sp|Q96DX4|RSPRY_HUMAN	uc002eld.3	100
sp|Q96DX4-2|RSPRY_HUMAN	uc002ele.1	100
sp|Q96DX5|ASB9_HUMAN	uc004cwl.3	100
sp|Q96DX5-2|ASB9_HUMAN	uc010ner.3	100
sp|Q96DX5-3|ASB9_HUMAN	uc004cwm.3	100
sp|Q96DX7|TRI44_HUMAN	uc001mwi.2	100
sp|Q96DX8|RTP4_HUMAN	uc003frm.3	100
sp|Q96DY2-2|IQCD_HUMAN	uc001tuu.3	100
sp|Q96DY7|MTBP_HUMAN	uc003ypc.2	100
sp|Q96DZ1|ERLEC_HUMAN	uc002rxl.3	100
sp|Q96DZ1-2|ERLEC_HUMAN	uc002rxn.3	100
sp|Q96DZ1-3|ERLEC_HUMAN	uc002rxm.3	100
sp|Q96DZ5|CLIP3_HUMAN	uc002ocz.2	100
sp|Q96DZ7|T4S19_HUMAN	uc003fwl.2	100
sp|Q96DZ7-2|T4S19_HUMAN	uc011btv.2	100
sp|Q96DZ9|CKLF5_HUMAN	uc010akm.3	100
sp|Q96DZ9-2|CKLF5_HUMAN	uc001wjs.3	100
sp|Q96DZ9-3|CKLF5_HUMAN	uc010akn.3	99
sp|Q96DZ9-5|CKLF5_HUMAN	uc001wju.3	100
sp|Q96DZ9-6|CKLF5_HUMAN	uc001wjt.3	100
sp|Q96E09|F122A_HUMAN	uc004agw.1	100
sp|Q96E11|RRFM_HUMAN	uc010mwa.3	100
sp|Q96E11-2|RRFM_HUMAN	uc022bmy.1	100
sp|Q96E11-8|RRFM_HUMAN	uc011lyr.2	100
sp|Q96E14|RMI2_HUMAN	uc002daw.1	100
sp|Q96E16|SMI19_HUMAN	uc010lxo.3	100
sp|Q96E17|RAB3C_HUMAN	uc003jrp.3	100
sp|Q96E22|NGBR_HUMAN	uc003pxw.3	100
sp|Q96E29|MTEF3_HUMAN	uc003yhs.1	100
sp|Q96E35|ZMY19_HUMAN	uc004cno.1	100
sp|Q96E39|RMXL1_HUMAN	uc021opo.1	100
sp|Q96E40|CI009_HUMAN	uc004cbz.1	100
sp|Q96E40-2|CI009_HUMAN	uc004cby.1	100
sp|Q96E52|OMA1_HUMAN	uc001cyy.3	100
sp|Q96E52-2|OMA1_HUMAN	uc001cyx.1	100
sp|Q96E66|LRC51_HUMAN	uc001orr.3	100
sp|Q96E66-2|LRC51_HUMAN	uc010rqs.2	100
sp|Q96E66-6|LRC51_HUMAN	uc010rqu.2	100
sp|Q96E93|KLRG1_HUMAN	uc001qvh.3	100
sp|Q96E93-2|KLRG1_HUMAN	uc001qvg.3	100
sp|Q96EA4|SPDLY_HUMAN	uc003mae.4	100
sp|Q96EB1|ELP4_HUMAN	uc001mtb.3	100
sp|Q96EB1-2|ELP4_HUMAN	uc001mtc.3	99
sp|Q96EB1-3|ELP4_HUMAN	uc010rdz.2	100
sp|Q96EB6|SIR1_HUMAN	uc001jnd.3	100
sp|Q96EC8|YIPF6_HUMAN	uc004dwz.3	100
sp|Q96EC8-2|YIPF6_HUMAN	uc011mph.2	100
sp|Q96ED9|HOOK2_HUMAN	uc002muy.2	100
sp|Q96ED9-2|HOOK2_HUMAN	uc002muz.2	100
sp|Q96EE3|SEH1_HUMAN	uc002krr.3	100
sp|Q96EE3-1|SEH1_HUMAN	uc002krq.3	100
sp|Q96EE4|CC126_HUMAN	uc003swn.3	100
sp|Q96EF0|MTMR8_HUMAN	uc004dvs.3	100
sp|Q96EF6|FBX17_HUMAN	uc002okg.1	100
sp|Q96EF9|ZHX1R_HUMAN	uc003yqd.3	100
sp|Q96EG1|ARSG_HUMAN	uc031ree.1	100
sp|Q96EG3|ZN837_HUMAN	uc021vcx.1	100
sp|Q96EH3|MASU1_HUMAN	uc003swd.1	100
sp|Q96EH5|RL39L_HUMAN	uc021xim.1	100
sp|Q96EI5|TCAL4_HUMAN	uc022cbt.1	100
sp|Q96EK2|PF21B_HUMAN	uc003bfn.3	100
sp|Q96EK2-3|PF21B_HUMAN	uc011aql.2	100
sp|Q96EK2-4|PF21B_HUMAN	uc011aqk.2	100
sp|Q96EK4|THA11_HUMAN	uc002euo.3	100
sp|Q96EK5|KBP_HUMAN	uc001joy.3	100
sp|Q96EK6|GNA1_HUMAN	uc001xab.3	100
sp|Q96EK7|F120B_HUMAN	uc003qxp.3	100
sp|Q96EK7-3|F120B_HUMAN	uc011ehd.2	100
sp|Q96EK9|KTI12_HUMAN	uc001ctj.1	100
sp|Q96EL2|RT24_HUMAN	uc003tit.1	100
sp|Q96EL3|RM53_HUMAN	uc002sln.3	100
sp|Q96EM0|T3HPD_HUMAN	uc001xee.1	100
sp|Q96EN8|MOCOS_HUMAN	uc002kzq.4	100
sp|Q96EN9|CS060_HUMAN	uc002njv.4	100
sp|Q96EN9-2|CS060_HUMAN	uc002nju.2	99
sp|Q96EN9-3|CS060_HUMAN	uc010ebs.3	100
sp|Q96EP0|RNF31_HUMAN	uc001wmn.1	100
sp|Q96EP0-3|RNF31_HUMAN	uc001wml.1	100
sp|Q96EP1|CHFR_HUMAN	uc001ulf.2	100
sp|Q96EP1-2|CHFR_HUMAN	uc001ule.2	100
sp|Q96EP1-3|CHFR_HUMAN	uc001uld.2	100
sp|Q96EP1-4|CHFR_HUMAN	uc010tbs.1	100
sp|Q96EP1-5|CHFR_HUMAN	uc010tbt.1	100
sp|Q96EP5|DAZP1_HUMAN	uc002lsn.3	100
sp|Q96EP5-2|DAZP1_HUMAN	uc002lsm.3	100
sp|Q96EP9|NTCP4_HUMAN	uc003gyc.2	100
sp|Q96EQ0|SGTB_HUMAN	uc003jud.3	100
sp|Q96EQ8|RN125_HUMAN	uc002kxf.1	100
sp|Q96ER3|SAAL1_HUMAN	uc001mnq.3	100
sp|Q96ER9|CCD51_HUMAN	uc003ctc.3	100
sp|Q96ER9-2|CCD51_HUMAN	uc031rzn.1	100
sp|Q96ES6|MFSD3_HUMAN	uc003zdi.1	100
sp|Q96ES7|SGF29_HUMAN	uc002dqf.3	100
sp|Q96ET8|TV23C_HUMAN	uc002goq.2	100
sp|Q96ET8-2|TV23C_HUMAN	uc010vvx.2	100
sp|Q96ET8-3|TV23C_HUMAN	uc010cor.2	100
sp|Q96EU6|RRP36_HUMAN	uc003otp.1	100
sp|Q96EU6-2|RRP36_HUMAN	uc003otp.1	98
sp|Q96EU7|C1GLC_HUMAN	uc022cdo.1	100
sp|Q96EV2|RBM33_HUMAN	uc010lqk.1	100
sp|Q96EV2-2|RBM33_HUMAN	uc003wme.3	100
sp|Q96EV8|DTBP1_HUMAN	uc003nbm.3	100
sp|Q96EV8-2|DTBP1_HUMAN	uc003nbp.3	100
sp|Q96EW2|HBAP1_HUMAN	uc003efu.2	100
sp|Q96EW2-2|HBAP1_HUMAN	uc003efv.2	100
sp|Q96EX1|SIM12_HUMAN	uc021ole.1	100
sp|Q96EX2|RNFT2_HUMAN	uc009zwn.3	100
sp|Q96EX2-4|RNFT2_HUMAN	uc001twc.4	100
sp|Q96EX2-5|RNFT2_HUMAN	uc001twb.4	100
sp|Q96EX3|WDR34_HUMAN	uc004bvq.1	100
sp|Q96EY1|DNJA3_HUMAN	uc002cwk.3	100
sp|Q96EY1-2|DNJA3_HUMAN	uc002cwl.3	100
sp|Q96EY1-3|DNJA3_HUMAN	uc010uxk.2	100
sp|Q96EY4|TMA16_HUMAN	uc003iqq.4	100
sp|Q96EY5|MB12A_HUMAN	uc002ngo.1	100
sp|Q96EY7|PTCD3_HUMAN	uc002sqw.2	100
sp|Q96EY8|MMAB_HUMAN	uc001tou.3	100
sp|Q96EZ4|MYEOV_HUMAN	uc009ysl.3	100
sp|Q96EZ8|MCRS1_HUMAN	uc001ruk.1	100
sp|Q96EZ8-2|MCRS1_HUMAN	uc001rui.1	100
sp|Q96F05|CK024_HUMAN	uc001onr.4	100
sp|Q96F07|CYFP2_HUMAN	uc021ygo.1	98
sp|Q96F07-2|CYFP2_HUMAN	uc021ygo.1	100
sp|Q96F10|SAT2_HUMAN	uc002gic.2	100
sp|Q96F24|NRBF2_HUMAN	uc001jmj.4	100
sp|Q96F24-3|NRBF2_HUMAN	uc010qip.2	100
sp|Q96F25|ALG14_HUMAN	uc001dra.2	100
sp|Q96F44|TRI11_HUMAN	uc001hss.3	100
sp|Q96F44-2|TRI11_HUMAN	uc001hst.1	100
sp|Q96F44-3|TRI11_HUMAN	uc010pvx.2	100
sp|Q96F45|ZN503_HUMAN	uc001jxg.3	100
sp|Q96F46|I17RA_HUMAN	uc002zly.4	100
sp|Q96F46-2|I17RA_HUMAN	uc002zly.4	96
sp|Q96F63|CCD97_HUMAN	uc002oqg.3	100
sp|Q96F81|DISP1_HUMAN	uc001hnu.2	100
sp|Q96F83|CN079_HUMAN	uc001ypy.1	100
sp|Q96F85|CNRP1_HUMAN	uc002sek.4	100
sp|Q96F85-2|CNRP1_HUMAN	uc002sej.4	100
sp|Q96F86|EDC3_HUMAN	uc002aym.3	100
sp|Q96FA3|PELI1_HUMAN	uc002sct.4	100
sp|Q96FA7|ZB6CL_HUMAN	uc003wgy.3	100
sp|Q96FB5|RRNAD_HUMAN	uc001fpu.3	100
sp|Q96FB5-2|RRNAD_HUMAN	uc001fpv.3	100
sp|Q96FC7|PHIPL_HUMAN	uc001jkk.4	100
sp|Q96FC7-2|PHIPL_HUMAN	uc001jkm.4	100
sp|Q96FC9|DDX11_HUMAN	uc001rjv.2	100
sp|Q96FC9-2|DDX11_HUMAN	uc001rjr.1	100
sp|Q96FC9-3|DDX11_HUMAN	uc001rjw.2	100
sp|Q96FC9-4|DDX11_HUMAN	uc001rjs.1	100
sp|Q96FE5|LIGO1_HUMAN	uc002bct.1	100
sp|Q96FE7|P3IP1_HUMAN	uc003akm.3	100
sp|Q96FE7-2|P3IP1_HUMAN	uc003ako.2	100
sp|Q96FE7-4|P3IP1_HUMAN	uc011alo.2	100
sp|Q96FE7-5|P3IP1_HUMAN	uc021woa.1	100
sp|Q96FF7|YS003_HUMAN	uc002mxz.3	100
sp|Q96FF9|CDCA5_HUMAN	uc001ocp.2	100
sp|Q96FG2|ELMD3_HUMAN	uc002sph.4	100
sp|Q96FG2-6|ELMD3_HUMAN	uc010ysn.2	100
sp|Q96FH0|MF2NB_HUMAN	uc002nlq.3	100
sp|Q96FH0-2|MF2NB_HUMAN	uc002nlr.4	100
sp|Q96FJ0|STALP_HUMAN	uc001kfl.4	100
sp|Q96FJ0-2|STALP_HUMAN	uc010qmx.2	100
sp|Q96FJ2|DYL2_HUMAN	uc010wnn.1	100
sp|Q96FK6|WDR89_HUMAN	uc021ruf.1	100
sp|Q96FL8|S47A1_HUMAN	uc002gvy.1	100
sp|Q96FL8-3|S47A1_HUMAN	uc002gvx.3	100
sp|Q96FL9|GLT14_HUMAN	uc002rnr.3	100
sp|Q96FL9-3|GLT14_HUMAN	uc002rns.3	100
sp|Q96FL9-4|GLT14_HUMAN	uc002rnq.3	100
sp|Q96FM1|PGAP3_HUMAN	uc002hsj.3	100
sp|Q96FM1-2|PGAP3_HUMAN	uc002hsk.3	100
sp|Q96FM1-3|PGAP3_HUMAN	uc010wej.2	100
sp|Q96FN4|CPNE2_HUMAN	uc010ccu.2	100
sp|Q96FN9|DTD2_HUMAN	uc001wrj.3	100
sp|Q96FQ6|S10AG_HUMAN	uc001fcd.1	100
sp|Q96FS4|SIPA1_HUMAN	uc001ofd.2	100
sp|Q96FT7|ASIC4_HUMAN	uc002vma.3	100
sp|Q96FT7-2|ASIC4_HUMAN	uc002vly.2	100
sp|Q96FT7-4|ASIC4_HUMAN	uc002vma.3	97
sp|Q96FT9|IFT43_HUMAN	uc010asm.1	100
sp|Q96FT9-2|IFT43_HUMAN	uc001xsg.2	100
sp|Q96FT9-4|IFT43_HUMAN	uc001xse.3	100
sp|Q96FV0|LRC46_HUMAN	uc002ima.3	100
sp|Q96FV2|SCRN2_HUMAN	uc002imd.3	100
sp|Q96FV2-2|SCRN2_HUMAN	uc002imf.3	100
sp|Q96FV3-2|TSN17_HUMAN	uc003mes.3	100
sp|Q96FV3-3|TSN17_HUMAN	uc003mew.3	100
sp|Q96FV3-4|TSN17_HUMAN	uc003meu.3	100
sp|Q96FV9|THOC1_HUMAN	uc002kkj.4	100
sp|Q96FV9-2|THOC1_HUMAN	uc002kkl.2	100
sp|Q96FW1|OTUB1_HUMAN	uc001nyf.1	100
sp|Q96FX2|DPH3_HUMAN	uc003cau.3	100
sp|Q96FX2-2|DPH3_HUMAN	uc003cav.3	100
sp|Q96FX7|TRM61_HUMAN	uc001yng.3	100
sp|Q96FX8|PERP_HUMAN	uc003qht.2	100
sp|Q96FZ2|HMCES_HUMAN	uc003elw.3	100
sp|Q96FZ5|CKLF7_HUMAN	uc003cey.1	100
sp|Q96FZ5-2|CKLF7_HUMAN	uc003cez.1	100
sp|Q96FZ7|CHMP6_HUMAN	uc002jyw.4	100
sp|Q96G01|BICD1_HUMAN	uc001rku.3	100
sp|Q96G01-4|BICD1_HUMAN	uc001rkv.3	100
sp|Q96G03|PGM2_HUMAN	uc011byb.1	100
sp|Q96G03-2|PGM2_HUMAN	uc011bya.1	100
sp|Q96G04|FA86A_HUMAN	uc002cyo.2	100
sp|Q96G04-2|FA86A_HUMAN	uc002cyp.2	100
sp|Q96G21|IMP4_HUMAN	uc002tra.1	100
sp|Q96G23|CERS2_HUMAN	uc001evz.3	100
sp|Q96G25|MED8_HUMAN	uc001cjg.5	100
sp|Q96G25-2|MED8_HUMAN	uc001cje.2	100
sp|Q96G25-3|MED8_HUMAN	uc001cjf.5	100
sp|Q96G27|WBP1_HUMAN	uc002slj.2	100
sp|Q96G28|CFA36_HUMAN	uc002ryy.2	100
sp|Q96G28-2|CFA36_HUMAN	uc002ryx.2	100
sp|Q96G30|MRAP2_HUMAN	uc003pkg.4	100
sp|Q96G42|KLD7B_HUMAN	uc003bmi.3	100
sp|Q96G46|DUS3L_HUMAN	uc002mdc.3	100
sp|Q96G46-3|DUS3L_HUMAN	uc002mdd.3	100
sp|Q96G61|NUD11_HUMAN	uc010njt.3	100
sp|Q96G74|OTUD5_HUMAN	uc004dlu.3	100
sp|Q96G74-2|OTUD5_HUMAN	uc004dlv.3	96
sp|Q96G74-4|OTUD5_HUMAN	uc011mmp.2	100
sp|Q96G74-5|OTUD5_HUMAN	uc004dlv.3	100
sp|Q96G75|RMD5B_HUMAN	uc003min.3	100
sp|Q96G79|S35A4_HUMAN	uc021yei.1	100
sp|Q96G97-3|BSCL2_HUMAN	uc009yoc.2	100
sp|Q96G97-4|BSCL2_HUMAN	uc009yod.3	100
sp|Q96GA3|LTV1_HUMAN	uc003qjs.3	100
sp|Q96GA7|SDSL_HUMAN	uc009zwh.3	100
sp|Q96GC5|RM48_HUMAN	uc001ouh.4	100
sp|Q96GC5-3|RM48_HUMAN	uc010rri.2	100
sp|Q96GC6|ZN274_HUMAN	uc002qrq.1	100
sp|Q96GC6-2|ZN274_HUMAN	uc002qrr.1	100
sp|Q96GC6-3|ZN274_HUMAN	uc002qrs.1	100
sp|Q96GC9|VMP1_HUMAN	uc002ixu.4	100
sp|Q96GC9-2|VMP1_HUMAN	uc010wog.2	100
sp|Q96GD0|PLPP_HUMAN	uc003atm.1	100
sp|Q96GD3|SCMH1_HUMAN	uc001cgo.3	100
sp|Q96GD3-2|SCMH1_HUMAN	uc001cgs.3	100
sp|Q96GD3-3|SCMH1_HUMAN	uc001cgp.3	100
sp|Q96GD3-4|SCMH1_HUMAN	uc001cgq.3	100
sp|Q96GD3-6|SCMH1_HUMAN	uc010ojr.2	100
sp|Q96GD4|AURKB_HUMAN	uc002gkm.4	100
sp|Q96GD4-2|AURKB_HUMAN	uc021tpy.1	100
sp|Q96GD4-4|AURKB_HUMAN	uc010vuu.3	100
sp|Q96GD4-5|AURKB_HUMAN	uc002gkn.4	100
sp|Q96GE4|CEP95_HUMAN	uc002jem.3	100
sp|Q96GE5|ZN799_HUMAN	uc010dyt.3	100
sp|Q96GE6|CALL4_HUMAN	uc002arb.3	100
sp|Q96GE6-4|CALL4_HUMAN	uc002arc.3	100
sp|Q96GE9|TM261_HUMAN	uc022bdi.1	100
sp|Q96GE9-2|TM261_HUMAN	uc003zkj.3	100
sp|Q96GF1|RN185_HUMAN	uc003akb.3	100
sp|Q96GF1-2|RN185_HUMAN	uc003ake.3	100
sp|Q96GG9|DCNL1_HUMAN	uc003fld.1	100
sp|Q96GI7|FA89A_HUMAN	uc001hui.2	100
sp|Q96GJ1|TRM2_HUMAN	uc004egq.3	100
sp|Q96GJ1-2|TRM2_HUMAN	uc004egs.3	99
sp|Q96GJ1-3|TRM2_HUMAN	uc004egv.3	100
sp|Q96GK7|FAH2A_HUMAN	uc002sur.3	100
sp|Q96GL9|F163A_HUMAN	uc009wxk.3	100
sp|Q96GM1|LPPR2_HUMAN	uc002mre.2	100
sp|Q96GM1-2|LPPR2_HUMAN	uc002mrf.2	100
sp|Q96GM5|SMRD1_HUMAN	uc001rvx.4	100
sp|Q96GM5-2|SMRD1_HUMAN	uc001rvy.4	100
sp|Q96GM8|TOE1_HUMAN	uc009vxq.3	100
sp|Q96GM8-2|TOE1_HUMAN	uc010olm.2	100
sp|Q96GN5|CDA7L_HUMAN	uc010kuk.3	100
sp|Q96GN5-2|CDA7L_HUMAN	uc003svf.4	100
sp|Q96GN5-4|CDA7L_HUMAN	uc003sve.4	100
sp|Q96GN5-5|CDA7L_HUMAN	uc010kul.3	100
sp|Q96GP6|SREC2_HUMAN	uc002zsj.2	100
sp|Q96GP6-2|SREC2_HUMAN	uc002zsk.2	100
sp|Q96GQ5|RUS1_HUMAN	uc002eci.3	100
sp|Q96GQ5-2|RUS1_HUMAN	uc002ech.3	100
sp|Q96GQ7|DDX27_HUMAN	uc002xuh.3	100
sp|Q96GR2|ACBG1_HUMAN	uc002bdh.3	100
sp|Q96GR4|ZDH12_HUMAN	uc004bvy.3	99
sp|Q96GR4-3|ZDH12_HUMAN	uc004bvz.3	100
sp|Q96GS4|CQ059_HUMAN	uc010vut.2	100
sp|Q96GS6|AB17A_HUMAN	uc002lug.3	100
sp|Q96GS6-2|AB17A_HUMAN	uc002luf.3	100
sp|Q96GS6-3|AB17A_HUMAN	uc002lue.3	100
sp|Q96GT9|XAGE2_HUMAN	uc004dql.3	100
sp|Q96GU1|PAGE5_HUMAN	uc004duj.3	100
sp|Q96GV9|CE030_HUMAN	uc021yca.1	100
sp|Q96GW7|PGCB_HUMAN	uc001fpp.3	100
sp|Q96GW7-2|PGCB_HUMAN	uc001fpo.3	100
sp|Q96GW9|SYMM_HUMAN	uc002uuq.3	100
sp|Q96GX1|TECT2_HUMAN	uc001ufp.3	100
sp|Q96GX1-2|TECT2_HUMAN	uc009zya.3	100
sp|Q96GX2|A7L3B_HUMAN	uc001sxd.4	100
sp|Q96GX5|GWL_HUMAN	uc001itm.3	100
sp|Q96GX5-2|GWL_HUMAN	uc009xkw.2	100
sp|Q96GX5-3|GWL_HUMAN	uc001itl.3	100
sp|Q96GX8|CP074_HUMAN	uc002fjc.4	100
sp|Q96GX9|MTNB_HUMAN	uc001mvs.2	100
sp|Q96GY0|ZC21A_HUMAN	uc003ybd.3	100
sp|Q96GY3|LIN37_HUMAN	uc021usw.1	100
sp|Q96GZ6|S41A3_HUMAN	uc003eij.3	99
sp|Q96GZ6-3|S41A3_HUMAN	uc003eik.3	99
sp|Q96GZ6-5|S41A3_HUMAN	uc003eil.3	98
sp|Q96GZ6-7|S41A3_HUMAN	uc003eii.3	100
sp|Q96GZ6-8|S41A3_HUMAN	uc011bkh.2	100
sp|Q96GZ6-9|S41A3_HUMAN	uc003eil.3	99
sp|Q96H12|MSD3_HUMAN	uc022blb.1	100
sp|Q96H12-2|MSD3_HUMAN	uc022bkz.1	100
sp|Q96H15|TIMD4_HUMAN	uc003lwh.2	100
sp|Q96H15-2|TIMD4_HUMAN	uc010jii.2	100
sp|Q96H20|SNF8_HUMAN	uc002ioj.3	100
sp|Q96H20-2|SNF8_HUMAN	uc002iok.3	100
sp|Q96H22|CENPN_HUMAN	uc002ffx.2	100
sp|Q96H22-2|CENPN_HUMAN	uc002ffw.4	100
sp|Q96H22-3|CENPN_HUMAN	uc002ffy.4	100
sp|Q96H22-4|CENPN_HUMAN	uc010vnm.1	100
sp|Q96H22-5|CENPN_HUMAN	uc010vnl.1	100
sp|Q96H35|RBM18_HUMAN	uc004bma.2	100
sp|Q96H40|ZN486_HUMAN	uc002nou.3	100
sp|Q96H55|MYO19_HUMAN	uc010wcy.2	100
sp|Q96H55-2|MYO19_HUMAN	uc002hmx.2	100
sp|Q96H55-4|MYO19_HUMAN	uc002hmw.3	100
sp|Q96H72|S39AD_HUMAN	uc009ylq.3	99
sp|Q96H72-2|S39AD_HUMAN	uc001nff.4	99
sp|Q96H78|S2544_HUMAN	uc001fnp.3	100
sp|Q96H79|ZCCHL_HUMAN	uc003vum.1	100
sp|Q96H86|ZN764_HUMAN	uc002dyq.3	100
sp|Q96H86-2|ZN764_HUMAN	uc002dyr.2	100
sp|Q96HA1-2|P121A_HUMAN	uc031sxs.1	100
sp|Q96HA1-3|P121A_HUMAN	uc010lam.1	100
sp|Q96HA4|CA159_HUMAN	uc001act.2	100
sp|Q96HA4-4|CA159_HUMAN	uc001acu.2	100
sp|Q96HA7|TONSL_HUMAN	uc011llg.2	100
sp|Q96HA7-2|TONSL_HUMAN	uc011llg.2	99
sp|Q96HA8|NTAQ1_HUMAN	uc003yqn.1	100
sp|Q96HA8-2|NTAQ1_HUMAN	uc011lij.1	100
sp|Q96HA9|PX11C_HUMAN	uc002mgk.2	100
sp|Q96HA9-2|PX11C_HUMAN	uc002mgl.2	100
sp|Q96HB5|CC120_HUMAN	uc010nil.4	100
sp|Q96HB5-2|CC120_HUMAN	uc011mms.3	100
sp|Q96HB5-4|CC120_HUMAN	uc011mmr.3	100
sp|Q96HC4|PDLI5_HUMAN	uc003hti.4	99
sp|Q96HC4-2|PDLI5_HUMAN	uc003htg.4	100
sp|Q96HC4-3|PDLI5_HUMAN	uc003htf.4	100
sp|Q96HC4-4|PDLI5_HUMAN	uc003hth.4	99
sp|Q96HC4-5|PDLI5_HUMAN	uc031sgl.1	100
sp|Q96HC4-6|PDLI5_HUMAN	uc003htk.4	99
sp|Q96HC4-7|PDLI5_HUMAN	uc011cdx.2	99
sp|Q96HD1|CREL1_HUMAN	uc003bug.3	99
sp|Q96HD1-2|CREL1_HUMAN	uc003buf.3	99
sp|Q96HD9|ACY3_HUMAN	uc001omq.3	100
sp|Q96HE7|ERO1A_HUMAN	uc001wzv.3	100
sp|Q96HE9|PRR11_HUMAN	uc002ixf.2	100
sp|Q96HF1|SFRP2_HUMAN	uc003inv.1	100
sp|Q96HG1|SIM10_HUMAN	uc011mvs.2	100
sp|Q96HH4|TM169_HUMAN	uc002vfv.4	100
sp|Q96HH6|TMM19_HUMAN	uc001sws.3	100
sp|Q96HH6-2|TMM19_HUMAN	uc001swr.2	100
sp|Q96HH9|GRAM3_HUMAN	uc003ktu.3	100
sp|Q96HH9-2|GRAM3_HUMAN	uc011cwv.2	100
sp|Q96HH9-3|GRAM3_HUMAN	uc011cwt.2	100
sp|Q96HH9-4|GRAM3_HUMAN	uc011cwz.2	100
sp|Q96HI0|SENP5_HUMAN	uc003fwz.4	100
sp|Q96HI0-2|SENP5_HUMAN	uc011bty.2	100
sp|Q96HJ3|CCD34_HUMAN	uc001mrh.1	100
sp|Q96HJ3-2|CCD34_HUMAN	uc001mri.1	100
sp|Q96HJ5|MS4A3_HUMAN	uc001nom.3	100
sp|Q96HJ5-2|MS4A3_HUMAN	uc001non.3	100
sp|Q96HJ5-3|MS4A3_HUMAN	uc001noo.3	100
sp|Q96HJ9|CG055_HUMAN	uc003vuw.5	100
sp|Q96HJ9-2|CG055_HUMAN	uc011kqt.3	100
sp|Q96HL8|SH3Y1_HUMAN	uc002qvx.3	100
sp|Q96HL8-2|SH3Y1_HUMAN	uc002qvy.3	100
sp|Q96HL8-3|SH3Y1_HUMAN	uc002qvv.3	100
sp|Q96HL8-4|SH3Y1_HUMAN	uc010ewe.3	100
sp|Q96HM7|PED1B_HUMAN	uc021qxi.1	100
sp|Q96HN2|SAHH3_HUMAN	uc011kov.2	100
sp|Q96HN2-2|SAHH3_HUMAN	uc003vot.3	100
sp|Q96HN2-3|SAHH3_HUMAN	uc011kox.2	100
sp|Q96HN2-4|SAHH3_HUMAN	uc003vov.3	100
sp|Q96HP0|DOCK6_HUMAN	uc002mqs.5	100
sp|Q96HP4|OXND1_HUMAN	uc003cax.3	100
sp|Q96HP8|T176A_HUMAN	uc003whx.1	100
sp|Q96HQ0|ZN419_HUMAN	uc002qov.2	100
sp|Q96HQ0-2|ZN419_HUMAN	uc002qow.2	100
sp|Q96HQ0-3|ZN419_HUMAN	uc010eua.1	100
sp|Q96HQ0-4|ZN419_HUMAN	uc010etz.1	100
sp|Q96HQ0-5|ZN419_HUMAN	uc010ety.1	100
sp|Q96HQ0-6|ZN419_HUMAN	uc010euc.1	100
sp|Q96HQ2|C2AIL_HUMAN	uc011cxs.2	100
sp|Q96HR3|MED30_HUMAN	uc003yoj.3	100
sp|Q96HR3-2|MED30_HUMAN	uc011lib.2	100
sp|Q96HR8|NAF1_HUMAN	uc003iqj.3	100
sp|Q96HR8-2|NAF1_HUMAN	uc010iqw.1	100
sp|Q96HR9|REEP6_HUMAN	uc002ltc.3	100
sp|Q96HS1|PGAM5_HUMAN	uc009zyv.3	100
sp|Q96HS1-2|PGAM5_HUMAN	uc001uku.3	100
sp|Q96HT8|MR1L1_HUMAN	uc021xlc.1	100
sp|Q96HU1|SGSM3_HUMAN	uc003ayu.1	100
